hotel_name,author_name,language,review_text
Renklice Apart Evler,Durmusali öz,en,stayed nights september apartment everything need stove washing machine coffee machine toaster etc akyaka already beautiful terms environment location place within walking distance beach quiet crowded noise beach rest peacefully sounds birds
Renklice Apart Evler,Berfin İpek,en,renklice apartment suitable long stays stayed week couldnt get enough within walking distance sea communicate quickly owner recommend stay come akyaka
Renklice Apart Evler,murat dibek,en,clean family environment meters walking distance sea teacher gülnihal sincere smiling thank interest interest
Renklice Apart Evler,Serdar Bengi,en,also enjoy barbecue peaceful environment sounds squirrels nightingales special akyaka meters away dark shade forest walking distance sea
Akyaka apart mera,Ebru KIROĞLU,tr,bayram tatili arkadaşımızın ayırttığı yerdi gittiğimizde orayla ilgilenen kişinin başka daire verme çabaları gördüğümüz dairedeki eşyaların facia görünümleriyle dumura uğradık sonrasında fotoğrafları gösterilen daire boşaltılıp yalap şalap temizlik yapılarak verildi eşyalar eski çarşaf pikelerin rengi siyaha yakın griydi çift kişilik yatağın sürekli gıcırtısından çöküklüğünden gece boyunca uyku uyumadık kişilik yataklar idare ederdi sanırım arkadaş çocukları uyudular şekilde mutfak eşyalarına gelirsek temiz hijyenik kağıt tabak bardak vs alıp idare ettik duşa girip yıkanmak istediğinizde taktıkları elektrikli alet gün boyunca binanın şalterlerini attırıp elektriksiz bıraktı hepimizi lik pet şişelere musluktan güneş enerjisi ısınan suyu doldurup şekilde duş almak zorunda kaldık dönem itibari park yeri bulmakta sıkıntı çekmedik konuma gelince denize yakın yerler mevcut temizlik eşyalar hizmet bakımından tavsiye edebileceğim tekrar gidip kalabileceğim yer
Akyaka apart mera,Kubra Turkeli,tr,apart konum yerde otopark problemi temiz düzenliydi merdivenleri dik katta olduğumuzdan çocuklarla eşyalarla inip çıkmakta zorlandık balkonu evdeki elektrik düğmelerinin salonda bulunuyor yerde toplanmış odalar i̇şletmeciler ilgiliydi yardımcı oldular
Akyaka apart mera,Mehmet Deniz,tr,teras katında kaldık sıcaktı eski i̇ki tane klimayla zar zor serinletebildik evi klima oda sıcak kaldı ara katlarda sorun olmayabilir eşyalar eski fiyatına ev beklerdik temizlikte sorun yoktu i̇şletmeciler düzgün insanlar odalardan büyük manzarası arabanız varsa konumu
Akyaka apart mera,İrfan TANRIVER,tr,odasının birinde pencere yoktu odaya vantilatör koymuşlar genel güzel eşyalar temiz ev hijyenik banyo tuvalet kullanışlı bahçesi personel migros dk yürüme mesafesinde çamaşır makinesi bulaşık makinesi i̇ki oda salonda kilima ütü masası kerem bey dursun beye teşekkür ederim seneye buraya gelmeyi düşünüyorum
Akyaka apart mera,bilal çağrı orhan,tr,mükemmel hizmet kiralık villada konakladık gökhan bey babası durmuş bey ilgiliydi evimizdeymiş rahat ettik villa tertemizdi ihtiyacımız herşey herşey teşekkür ederiz seneye görüşmek
Akyaka apart mera,Mert Akça,en,big room nice scenery really nice location two air conditioners downside whenever move bed makes loud noises
Akyaka apart mera,Ebru KIROĞLU,en,place booked friend holiday went stunned efforts person taking care place give us another flat disastrous appearance furniture flat afterwards flat whose photos shown us vacated thoroughly cleaned given us furniture old color sheets quilts gray almost black sleep nights due constant squeaking collapsing double bed single beds okay think friends children slept somehow kitchen utensils clean hygienic bought paper plates cups etc made wanted take shower wash electrical device installed tripped switches entire building left us without electricity days fill liter plastic bottles water heated solar energy tap take shower way period trouble finding single parking space location places closer sea place would recommend stay neither terms cleanliness furnishings service
Akyaka apart mera,Kubra Turkeli,en,apartment good location parking problem clean tidy stairs little steep since 4th floor little difficulty getting children belongings balcony electrical switches house located living room collected one place including rooms operators interested helpful
Akyaka apart mera,Mehmet Deniz,en,stayed terrace floor hot could barely cool house two air conditioners one old room without air conditioning still remained hot may problem intermediate floors items old expected better house price problem cleaning operators also decent people one rooms large good view car location also good
Akyaka apart mera,İrfan TANRIVER,en,window one rooms also put fan room generally beautiful furniture clean house hygienic bathroom toilet useful garden staff caring migros minutes walking distance washing machine dishwasher air conditioning two rooms living room ironing board would like thank mr kerem mr dursun im thinking coming next year
Sezgin Apart,Sefer Yeşil,tr,gelmiştik beğenmiştik telefon numarası  bulamıyoruz
Sezgin Apart,Sefer Yeşil,en,came liked much cant find phone number
Ceylan Apart,Meric Riza,tr,güzel odada klima mutfak ayrı güzel kişilik aile rahat kalır zorlar iseniz alır denize yakın tane balkon balkonda kişilik masa
Ceylan Apart,Ahmet Icelli,tr,bayram zemin katta kaldık üst katlar bilmiyorum eşyalar  kalma sanırım dolaplar haşat müşteri ilgi alakaları sıfır plaja yakın merkezi
Ceylan Apart,Sümeyra Kaynar,tr,güleryüzlü insanlar ihtiyaçlarınızı karşılama çabası içindeler zeyyat bey tuncay hanım içindeki eşyalar kullanım açısından yeterli sinek vs sitelerde fotoğraf göremedim gittiğimde tatmin edici ortamla karşılaştm denize yakın plajın dibinde
Ceylan Apart,Necat Sertkük,tr,fiyat sahipleri sempatik insanlar temiz kullanışlı oda balkonda kahvaltı klimalı yapı eski mutfak temiz kullanışlı mangal yapabiliyorsunuz tavsiye ederim
Ceylan Apart,serdar akçay,tr,name
Ceylan Apart,Meric Riza,en,nice air conditioning every room separate kitchen nice family stay comfortably even push hard even take two balconies near sea table people balcony
Ceylan Apart,Ahmet Icelli,en,stayed ground floor holiday dont know upper floors like think furniture  cupboards destroyed customer care good close beach central
Ceylan Apart,Sümeyra Kaynar,en,friendly people trying meet needs mr zeyyat ms tuncay items inside sufficient use flies etc could see photos sites went found satisfactory environment bottom beach close sea
Ceylan Apart,Necat Sertkük,en,price good owners friendly people clean useful room breakfast balcony airconditioned building old kitchen clean useful barbecue recommend
Ceylan Apart,serdar akçay,en,affordable price compared akyaka close beach people trustworthy helpful great large families furnishings old beds misused came even smell urine receive attention left since family unit prices determined according number visitors usually affordable photos bit misleading next waste unit hotel dont know cause problems parking general problem area hope information want stay
Akyaka Özgem Apart Otel,fatih yılmaz,tr,akyaka konaklama planimiz yoktu yorulduk gece kalmak istedik farkli apart bakmıştik begenmedik özgem apartin onunden geciyorduk anda velhasil cok begenerek gecirdigimiz muhtesem gece yasadik şöyle temizlik muazzam ortam müthiş limon mandalin ağaçları bahçeli havuzu müthiş odalar konforlu herşey ince detayina dusunulmus mutfaktaki tüm araç gereçlerden tutun banyoya konulmuş fön makinesine kadar ki heryer genelde dandik saçma sapan minik kurutma  koyar çok memnun kaldik konumuda süper azmak  herşey için teşekkülerr özge hanım kiymetli anne babasi
Akyaka Özgem Apart Otel,Ezgi Şimşek,tr,özgem apart akyakada kaldığımız süre boyunca kendimizi evimizde hissettik apartın temizliği düzeni konforu beklentilerimizin ötesindeydi odalar geniş ferah ihtiyacımızı karşılayacak şekilde donatılmıştı sessiz sakin ortamda doğanın içinde huzurlu vakit geçirdik akyakanın güzelliklerine kolayca ulaşabildik apartın sahipleri son derece misafirperverdi teşekkür ederiz kesinlikle güvenebileceğiniz aile apartı akyakada konaklayacaklar kesinlikle tavsiye ediyorum
Akyaka Özgem Apart Otel,BİLAL SOĞANCI,tr,çocuğumuzla kişi günlük marmaris akyaka tatili yaptik temmuz temmuz arası ozgem apart aile işletmesi sıcak yaklaşımları gelen misafirlere kendimizi evimizde hissettik ihtiyaç olduğunda hemen yardımcı olmaya çalıştılar odalar temizdi klima sorunsuz çalışıyordu kalabalık olduğumuz buzdolabı önemliydi oda güzeldi aile gittik güzel tatil geçirdik sene ozgem apart ailesine teşekkür ederiz herkesi tavsiye ediyorum aytica akyaka güzel yer gezdiğimiz yerlerin merkezinde konumdaydi marmaris merkeze dk akbuk oren koylarina dk dk civarında bölgedeki koyu gezme şansımız son akyaka giderseniz tekne turu yapmanızı öneririm konuda iyiler
Akyaka Özgem Apart Otel,Ömer YILMAZLAR,tr,işletme sahibi özgem hanım eşi emrah bey e ilgi alakaları teşekkür ederiz ilgililer girişte size samimiyeti sıcaklığı hissettiriyorlar odalar temiz bahçesi kelime şirin otantik akyaka kalmak gönül rahatlığı tercih edebilirsiniz numara yıldız aile işletmesi
Akyaka Özgem Apart Otel,Hatice Yanıkoğlu,tr,yaşındaki oğlumuzla beraber gittik bebekle gidilebilecek bi apart aile apartı arkada bahçesi havuzu çocuklar ufak oyun alanı güvenilir temiz odalar temiz ferahtı açıdan memnun kaldık sürekli akyakaya gideriz apartta kaldık akyakadaki evimiz özgem apart sevdik sahipleri tatlı insanlar ilgileri alakaları iyiydi memnun kaldık herkese öneririm
Akyaka Özgem Apart Otel,Zeynep Ceren Kiziltunc,en,rooms cozy silent economic service available done attentively
Akyaka Özgem Apart Otel,Zahid Ali,en,one best apartment akyaka
Akyaka Özgem Apart Otel,fatih yılmaz,en,actually didnt plan stay akyaka tired wanted stay night looked different apartment didnt like passing özgem apartment moment short wonderful night enjoyed much follows cleanliness magnificent environment wonderful gardens lemon tangerine trees pool wonderful rooms comfortable everything smallest detail thought appliances kitchen blow dryer bathroom everywhere cheesy ridiculous little dryer puts pleased location super azmak minutes thank everything ms özge precious parents
Akyaka Özgem Apart Otel,Ezgi Şimşek,en,felt home stay özgem apart akyaka cleanliness order comfort apartment far beyond expectations rooms large spacious equipped meet every need peaceful time nature quiet calm environment able easily reach beauties akyaka owners apartment also extremely caring hospitable would like thank family apartment definitely trust definitely recommend stay akyaka
Akyaka Özgem Apart Otel,BİLAL SOĞANCI,en,year day marmaris akyaka holiday group people children july july ozgem apart complete family business guests warm approach good felt home whenever need immediately tried help rooms clean air conditioner working smoothly refrigerator important us crowded room nice went two families nice holiday year thank ozgem apart family recommend everyone aytica akyaka beautiful place central location places visited minutes marmaris center chance visit many bays region around minutes minutes akbuk oren bays finally go akyaka recommend take boat tour good
Esen Apart,firat altunyurt,tr,akyaka esen otel apartta gece kaldım kalabalık aileler ideal adet kişilik adet kişilik yatak yanında adet sedir sedirlerde yatma imkanı apart tripleks odalar önlü arkalı basamak sayısı üstte teras balkon oda büyüklüğünde mutfak sedir masa sandalyeler geniş alan olası yağmur soğuğa karşı tekne tenteleri donatılmış kapattığınızda kış bahçesi kahvaltı yemek eşsiz deneyim yanında kalabalık misafirlerin vakit geçirmeleri ideal apartta dolap ayna vs bol miktarda sıvı sabun bulaşık deterjanı sünger aygaz ocağı tava tencere çatal kaşık bardak bıçak üstteki yatak odasının tavanı ahşap tavanlar yüksek klima açmadan rahat rahat uyuduk inanılmaz temiz yer pırıl pırıl tuvaletler yıldızlı otel tuvaleti yağmur yağarken teras mutfakta deniz çamlık manzarasında kahve içmenin verdiği mutluluk günlük dinlenmeye değer içimiz buruk ayrıldık
Esen Apart,Cansu Sarıkavaklı,tr,i̇lk geldiğimiz andan birgül abla aşırı ilgiliydi yardımcı bizimle ilgilendi temiz yer gönül rahatlığıyla gelebilirsiniz birgül ablaya sonrasında fırat beye teşekkür ederiz
Esen Apart,Açelya Atakişi,tr,dörtlük hizmet sunulan muhteşem yer bizleri evimizde hissettiren fırat bey hatice hanıma tatilimiz süresince bizimle ilgilenen birgül hanıma teşekkürlerimi sunuyorum
Esen Apart,Orkun Sayıcı,tr,gönül rahatlığıyla kalabileceğiniz tertemiz apart sene gideriz sene odaları yenilemişler bayıldık fırat bey hatice hanım ilgililer fırat beyin rehberlik hizmetinden memnun kaldık yardımcı
Esen Apart,sema meydan,tr,akyakadaki apartta ailemle harika konaklama deneyimi yaşadık doğayla iç içe huzurlu ortamda dinlenmek ideal yer odalar temiz konforluydu ihtiyaçlarımızı karşılayacak şekilde düşünülmüştü konumu merkezi sahile restoranlara yürüme mesafesinde kesinlikle tekrar geleceğiz herkese tavsiye ederiz
Esen Apart,Dominika Nowak,en,thank wonderful stay spent days esen apartment owner fırat mrs birgül helpful problem delivering needed apartment spacious clean view sea hope come back
Esen Apart,firat altunyurt,en,stayed akyaka esen hotel apartment nights ideal crowded families double beds single bed well sofa beds also possible sleep sofas apart like triplex since rooms front back fewer steps terrace balcony top size two rooms kitchen sofas table chairs large space equipped boat awnings possible rain cold close becomes like winter garden unique experience breakfast dining addition ideal crowded guests spend time together plenty wardrobes mirrors etc apartment liquid soap dishwashing detergent sponge aygas stove pans pots cutlery glasses knives everything upper bedroom wooden ceiling ceilings high slept comfortably without turning air conditioner incredibly clean everywhere sparkling toilets like star hotel toilets happiness drinking coffee terrace kitchen view sea pine trees raining worth day rest frankly left heavy heart
Esen Apart,Cansu Sarıkavaklı,en,birgül attentive moment first arrived helpful took care us clean place come peace mind first would like thank sister birgül mr fırat everything
Esen Apart,Açelya Atakişi,en,wonderful place excellent service every aspect would also like thank mr fırat ms hatice made us feel home ms birgül took care us holiday
Esen Apart,Orkun Sayıcı,en,spotlessly clean apartment stay peace mind go every year also renovated rooms year loved mr fırat ms hatice caring also pleased mr fırats guidance service helped us lot
Can Apart ( Akyaka ),Onur BEKTAŞ,tr,akyaka üzeri saat geç konaklamak istedik tesadüfen içeride baktığımız yerleri begenmeyip çıkarken fark girdik kişi kaldık çoğumuzun evinden temizdi banyo mutfak yatak çarşaflar hersey efsane temizdi mutfak araç gereçlerinde hersey türk kahveniz varsa cezve fincanları odamız havuza bakıyordu güzel görünüyordu havuza girmek kısmet muhtemelen keyifli olurdu gelirsem kalacağım oteldir yıldızı şartlarla veriyor ilgilendirmez yıldızdır reception teşekkürler
Can Apart ( Akyaka ),Ayşe Devret,tr,aile ideal mekan temizlik konusunda iyiler yemeğinizi kendiniz isterseniz mutfak araç gereçleri içinize sinerek kullanabileceğiniz temiz yeni konum marketlere kolayca ulaşılabilmesi konfor yaz ailecek gittik kardeş ailelerimiz gitmiştik güzel tatil çocuklar eğlendi havuzun keyfini çıkarttılar gitmek isteyenlere tavsiye ederim
Can Apart ( Akyaka ),Leman Şıhca,tr,puan üzerinden veriyorum yıldızlı otel gibiydi i̇şim gereği fazla otellerde kaldım muhteşem temizlik görmedim çarsafların mis kokusu banyo duşakabinin banyodan temiz oluşu havuzun klor oranının harika oluşu bir gece kalıp marmarise gidecektik gece kaldık hiç dönmek istemedik kendı evimizin rahatlığı temizlik yapan ablanın resepsiyonun aile hissettirip konudaki maksimum yardımcı olmaları cıdden güzel bır aile kazandık dıye düşünüyorum herşey muhteşemdi teşekkürler
Can Apart ( Akyaka ),Murat Önder,tr,sakin temiz güzel ferah ortam apart havuzu temiz ozellikle çocuklu aileler ideal akyaka genel çevre yerlere bakîr ekonomik aracınız varsa marmaris vs yerlere yarım saat mesafede canapartin hemen altında karşısında  şok marketler lazım herşey elinin altında tavsiye edersiniz tabiki ederiz aile çocukla gittik keyifliydi odada klima tv wifi ayrı konfordu teşekkürler canapart
Can Apart ( Akyaka ),Sinem Arslan,tr,abim ablam geldiğim akyaka tatilinde mükemmel tatil yaşadım tabi sebebi konakladığım can apartın büyük etkisi i̇lgi alakaları başta neşe hanım çalışan personele teşekkür ederim zaman geldiğim önceliğim zaman can apart olacaktır kesinlikle herkese tavsiye ederim
Can Apart ( Akyaka ),Onur BEKTAŞ,en,since late akyaka wanted stay chance didnt like places looked noticed way stayed people cleaner houses bathroom kitchen bed linens everything legendary good clean everything kitchen utensils need turkish coffee even coffee pots cups room overlooking pool looked nice didnt chance swim pool would probably enjoyable come hotel stay dont care gives star conditions stars also thanks reception
Can Apart ( Akyaka ),Ayşe Devret,en,first ideal place families good cleaning even want cook meals kitchen equipment clean new use peace mind addition easily accessible markets also comfort went family summer went siblings families nice holiday kids lot fun enjoyed pool recommend want go
Can Apart ( Akyaka ),Leman Şıhca,en,give points like star hotel stayed hotels lot due job never seen magnificent cleanliness smell sheets bathroom shower cabin cleaner bathroom chlorine content pool great going stay night go marmaris stayed nights want return comfort home cleaning sister reception made us feel like family helped us every way really think gained beautiful family everything wonderful thank
Can Apart ( Akyaka ),Murat Önder,en,clean beautiful spacious environment apartment pool clean ideal families children akyaka generally untouched economical surrounding places car half hour away places like marmaris etc a101 şok market opposite canapartin everything need fingertips would recommend course went two families two children enjoyable air conditioning tv wifi every room another added comfort thank monster
Can Apart ( Akyaka ),Sinem Arslan,en,perfect holiday akyaka brother sister course reason apart stayed great impact would like thank staff especially ms neşe interest concern priority always apart every time come definitely recommend everyone
İnci Apart,Selin Gülşen,tr,lokasyon gece mekanlardan gelen sesi dert etmiyorsanız fiyatı uygun telefonda verilen fiyat nakitmis kart geçmek isteyince fiyat farkı istendi odalar yenilenmemis bakımsızdi oda temizliği zaman yapılmış bilmiyorum eşyalardaki tozdan silmeden elleyemedik yeri banyoda klasik otel banyosu kokusu özet memnun kalmadık
İnci Apart,Tolgahan Emir,tr,odalarda şampuan içme suyunun olmaması yaşadığım deneyim değildi nakit fiyatta anlaşılmıştır denilip nakit talep gerçekten mantıksız odalar küçük tuvaletin temiz olmasını beklerdim konumu merkezidir
İnci Apart,ENBİYA KAHVECİ,tr,i̇nci apartta geçirdiğimiz konaklama deneyimi olumsuzdu odada kaldık odalardan birinde yatak düzenleme yapılmamıştı tvnin üstü tozla kaplıydı yatakların yanlarında toz topakları birikmişti duşa kabinin kapısının yarısı eksikti durum rahatsızlık verici güvensizdi havlular temizlenmemişti dolabın içi bakımsız kirliydi genel temizlik standartları yetersizdi yüzden konaklama yapmayı düşünenlere dikkatli olmalarını tavsiye ederim
İnci Apart,Bahri Kara,tr, kaldık güzeldi çarşaflar yastıklar havlular temizdi tüp bitti hemen taktılar televizyon kumandası yoktu hemen temin ettiler yıldızlı otellerde kaldım parasına iyiydı hoşuma giden tarafı sabaha çıt sesi yoktu güzel saat uyku uyudum gün boyunca işletmelerin saat kapatmaları hoşuma gitti sessiz sakin teşekkürlet inci apart
İnci Apart,TAHİR KÜÇÜK,tr,apartın konumu ağustos ayında arka tarafa bakan numaralı odada kaldık odada geçmeyen rutubet kokusu duşakabin pisti camların alt kısmı lekeliydi yatak kötüydü sebepten çekyatta yattık apartta çamaşır makinesi yoktu çamaşır yıkama hizmeti bulunmuyordu çamaşır büyük sorun yakın yerde bulamadığımız acil şeyleri elde yıkamak zorunda kaldık aynı paraya güzel apart bulabilirsiniz tavsiye etmiyorum
İnci Apart,Ayyüce Kaytazcı,en,nice apart nice service one problem ceiling low feels like coffin group people room may narrow unfortunately something apartment staff solve
İnci Apart,Nedzhmie Yusufova,en,amazing stay inci apart thanks mr mustafa lovely wife sincere recommended amazing local attractions showed us around even booked table local restaurant us arrived late night rooms hotel furnished modest traditional furniture vintage pieces gave cosy authentic feel balcony great spot us morning coffee chill hotel located centre akyaka easily accessible car need park large car park behind hotel located pedestrian street cant get directly vehicle looking real turkish hospitality experience look
İnci Apart,M1000,en,bad hotel
İnci Apart,Selin Gülşen,en,location good dont mind noise venues night price affordable price given phone cash wanted use card price difference asked rooms renovated years poorly maintained dont know room cleaning done couldnt touch place without wiping due dust furniture bathroom classic hotel bathroom smell summary satisfied
İnci Apart,Tolgahan Emir,en,lack shampoo drinking water rooms experience really unreasonable demand cash saying cash price agreed upon rooms small expected toilet cleaner location central
Gökova Şemkin Apart,Fatih Tuğran,tr,şemkin apart gün geçirdim güzeldi herşey evimde rahat ettim konfor ev dizaynı hoşuma gitti ev girişi araba girişi alçak yapılabilirdi yere değebilir yere yakın arabalar misafirperverlik samimiydi elektrikli süpürge koyarsan eve numara eksik söyleyebilirim dışında herşey güzeldi son ekleyebileceğim cumartesi günleri halk pazarı kuruluyormuş buraya hoşuma gitti mutlaka gezin hemde aparta herkese i̇yi mutlu tatiller
Gökova Şemkin Apart,irfan Yakisir,tr,ağustos ayı başında gece konakladım i̇nsan evinden rahat edebileceği yer adet klima internet mutfak gereçleri fazlasıyla mevcut bulaşık makinesi ev yeni yapılmış konum sakin heryere rahat ulaşım mert beye misavirperverliğinden teşekkür ederim inşallah tekrar görüşmek dileğiyle
Gökova Şemkin Apart,Kenan Bulut,tr,şemkin apartta gece gün konaklama gerçekleştirdim süre evimden rahat ettim desem yeridir odalar mutfak resimdekilerden büyük içeride kolaylık sağlayacak teknolojik aletler mert beye teşekkürlerimi iletmek istiyorum yeniden görüşmek dileğiyle
Gökova Şemkin Apart,coşkun arslan,tr,doğa iç içe keyifli huzurlu tatil yapabileceğiniz yer gezilebilecek yer aracınız kolayca ulaşabilirsiniz
Gökova Şemkin Apart,ZEKİ KAYA,tr,kalmaktan tereddüt etmeyin belkide bölge yapacağınız seçim olabilirbenim gece kaldıkbu bölgeye geldim rahat ettim evim kadardoğa içinde huzurlubahçeliestetik döşenmiş ev i̇şletmeci mert bilgilikültürlü anlayışlı yardımcı teşekkür ederimkaldigimiz evden sabah koşusu düzenli şekilde yaptım yakınında pazar yerifırınmarketler akyaka merkeze 5km civarında
Gökova Şemkin Apart,Fatih Tuğran,en,spent days şemkin apart nice everything comfortable home comfort home design liked house entrance could made little lower car entrance six touch ground cars close ground hospitality good friendly also put vacuum cleaner house say number missing everything great lastly add public market held saturdays really liked definitely visit soon aparta nice happy holiday everyone
Gökova Şemkin Apart,irfan Yakisir,en,stayed nights beginning august place one feel comfortable home air conditioners internet kitchen utensils including dishwasher house newly built location quiet easy reach everywhere would like thank mr mert hospitality hope see
Gökova Şemkin Apart,Kenan Bulut,en,stayed şemkin apart nights days must say felt comfortable home time first rooms kitchen larger pictures technological devices inside provide convenience would like thank mr mert hope see
Gökova Şemkin Apart,coşkun arslan,en,place pleasant peaceful holiday surrounded nature easily reach every place visit car
Gökova Şemkin Apart,ZEKİ KAYA,en,dont hesitate stay maybe might best choice make region like stayed nights area times first time felt comfortable like home peaceful aesthetically furnished house nature manager mert knowledgeable cultured understanding person helpful thank regularly ran morning house stayed market place bakery markets nearby also around 5km akyaka centre
Palmiye Apart Otel,Elif Gargili,tr,balayı durağımız akyakada konaklamış olduğumuz palmiye apart otelde hijyen temizlik düzen eksiksiz araç gereçler çok güzeldi tatilimizi eksiksiz şekilde tamamlamamizi sağladı kaldigimiz apart otel azmak nehrinin bakış açısında eşsiz manzara keyfi sürdük havasi doğası konumu inanılmaz bi yer ilgili alakalı olmaları ekstra hoşumuza gitti bizlerle başından sıcak kanlılığı güler yüzüyle kıraç bey ilgilendi eğer yolunuz düşerse yada kararsız kaldiysaniz mükemmel yer şiddetle tavsiye ederim yüzünden dönmek zorunda kaldık hemen arkamızdan ailemize aynı yerde oda ayarladık sizlere tavsiye ederim kıraç beye teşekkür ederiz
Palmiye Apart Otel,osman onur mercan,tr,aile işletmesi nezih guzel ortam şeniz eşi mine hanım tarafindan isletilmekte maskotlari leke adinda şirin köpekleri hayvan sevmesenizde leke yi kesin seveceksiniz odalar temiz iceri girince hijyeni hissediyorsunuz havuz kucuk goruyor şeniz bey sürekli temizlenmekte bakimlari yapilmakta ellerinden gelen tum yardimi yapmakta gidilecek yerler hakkinda yonlendiriyorlar bahcede mangal istediginiz zaman size atesi yakip hazir halde birakiyorlar girişte güler yüzü dövmeleriyle karsilayan kıraç temizligi ihmal etmeyen ablamiz apart konum carsinin icinde her yere yürüme mesafesinde yer buradaki güleryüzlü insanlar diyebilirim ailecek güzel gün gecirdik tesekkurler tekrar gorusmek uzere
Palmiye Apart Otel,ibrahim Ethem Pirçek,tr,temizlik hijyenden memnun kaldık apartın balkonundan azmak manzarası harika işletmeci şeniz beye teşekkür ederim konuda yardımcı
Palmiye Apart Otel,Esra Kartal,tr,hijyen konusunda eksik yer apart kiralıyorsun otel odasından farkı çamaşır bulaşık makinası fiyat performans yetersiz tavsiye etmem
Palmiye Apart Otel,cadi cadi,tr,evinde hissetmek isteyenlerin tercihi olmalı bence adamımız atmadan araçtan iner inmez ilgilenmeleri bagaja yardımları  artıları almak pilaja yakın avantaj tabiki kısacası konumuyla odalarıyla isletmesiyle temizliğiyle mükemmel di nasip yazı görüşmek dilegiyle
Palmiye Apart Otel,Fırat Can Öncü,en,clean peaceful place service owner employees good best choice want go vacation
Palmiye Apart Otel,Elif Gargili,en,second honeymoon stop akyaka stayed palmiye apart hotel nice hygiene cleanliness order complete equipment enabled us complete holiday completely apart hotel stayed right viewpoint azmak river enjoyed unique view nature location havasi incredible place liked attentive attentive mr kıraç took care us beginning warm bloodedness smiling face happen road undecided perfect place highly recommend return work immediately arranged room family place recommend thank much mr kıraç
Palmiye Apart Otel,osman onur mercan,en,family business decent nice environment run ms şeniz wife mine mascot cute dog named leke even dont like animals definitely love leke rooms clean already feel hygiene enter pool small works constantly cleaned maintained mr şeniz help give directions places visit barbecue garden whenever want light fire leave ready kıraç entrance welcomes smiling face tattoos sister neglect cleanliness apart location located bazaar within walking distance everywhere say smiling people nice days family thank see
Palmiye Apart Otel,ibrahim Ethem Pirçek,en,pleased cleanliness hygiene view river balcony apartment wonderful thank much manager mr şeniz helped us everything
Palmiye Apart Otel,Esra Kartal,en,place lacking hygiene rent apartment different hotel room washing machine price insufficient terms performance recommend
Uğurevler Apart,Nezahat Kizilbag,tr,i̇şletmeciler ilgili sıcak insanlar temiz nezih huzurlu yer aynı evinizdeki çamaşır bulaşık makinesi çeşit mutfak eşyası mevcut bahçesi büyük ayrı ayrı oturma barbekü yapma imkanı memnun kaldık kesinlikle tavsiye ederim
Uğurevler Apart,Ceren Sandıklı,tr,gün ailecek kaldık aileler uygun yer türkan hanım eşi şeyimizle ilgilendi klima korkmuştuk geceleri üşüyorsunuz evin içi zaman serin içerisinde size lazım olacak mevcut teşekkürler
Uğurevler Apart,Mehmet Güralp,tr,türkan öğretmenimiz uğur abimiz tanıdığımız ender güzel insanlar sohbetleri ilgileri güler yüzlü candan bahçesindeki organik meyvelerden ikramları güzel demli çay ikramı vs say say bitmez herşey teşekkür ederiz konaklama tercih temiz evinizde hissedeceğiniz yer uğur evler apart
Uğurevler Apart,salih şahin,tr,temiz nezih yer hatice hanım ailesi sıcak kanlı evde çamaşır makinası buzdolabı tv mutfak malzemeleri kılıf kıyafetinizi alın evinizde davranın seneye görüşmek
Uğurevler Apart,ersen tetik,tr,kalmadım gittim gördüm full eşyalı ev yer ula denize yaklaşık km fiyat değer mi değmez mi karar verin
Uğurevler Apart,Nezahat Kizilbag,en,operators caring warm people clean decent peaceful place like home laundry dishwasher kinds kitchen utensils everything garden large separate seating barbecue opportunities pleased would definitely recommend
Uğurevler Apart,Ceren Sandıklı,en,stayed family days suitable place families ms türkan husband took care everything afraid air conditioning even get cold night always cool inside house everything need inside thanks everything
Uğurevler Apart,Mehmet Güralp,en,teacher türkan brother uğur rare beautiful people met pleasant conversations interest smiling faces cordiality treats organic fruits garden nice brewed tea etc countless thank everything uğur evler apart clean place choose accommodation feel like home
Uğurevler Apart,salih şahin,en,clean decent place ms hatice family friendly everything home washing machine refrigerator tv kitchen supplies cover take clothes treat like home see next year
Uğurevler Apart,ersen tetik,en,didnt stay went saw fully furnished house location km sea price tl decide whether worth
Mevsim Apart - Akyaka Apart,Kadir Darı,tr,artıları sahile yürüme mesafesi apartın ara sokakta oluşu gece sessizlik sağlıyor migros şok dk mesafede dairede çift klima sıcak soğuk su ayarı yeterli balkonu geniş ferah kisi konaklamada yeterince rahat sinek problemi yok camlar sineklikle kapanmış durumda eksileri kahvaltı alıyorsanız beklenti içine girmeyin kahvaltıda ekmek çıkana soğuk ekmek var pogaca çıkıyor bitiyor görevli arkadaş mt den seslenip oda numaranızı soruyor ben sayede kaldığını öğrendim çorba su kahvaltı deği lkahvaltıdan beklentiniz olmasın apartlarda mutfakta bulaşık sabunu banyoda el sabunu şampuan yok talep ettiğiniz aparta vermiyoruz denip çözüm sunulmuyor apart içinde çalışan karşılaşsanız hemen kafalarını çevirip işlerine devam ediyorlar bir günaydın hosgeldiniz iyi akşamlar duymak zor internet çekim kuvveti üst katlar zayıf apart sahibi murat beyin işi severek belli fakat çalışanlar belirtmek zor
Mevsim Apart - Akyaka Apart,Cem ÖZTÜRK,tr,son gidiyoruz kişi yaşında kız oğlum büyük erkek kuzenleri eğleniyorlar apart dairelerin konumu güzel beklentilerimizi anlamıyla karşılıyor tavsiye ederim
